fecha_fact;fact;fact_pos;canal;ID;denominacion_1;valor;servicio;descservicio;tiposervicio;tipopres
20/11/2023;135627;10;VA;80002162;EMP;2745795.0;SedeExterna;Vivencias;VentaInterna;Especial
21/07/2023;113347;10;VA;80004254;EMP;175000.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;114844;30;VA;90038809;EMP;34357.0;SedeExterna;Vivencias;VentaInterna;Especial
29/06/2023;7890;10;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;106229;10;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/10/2023;134336;150;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
31/10/2023;134601;10;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/10/2023;134336;80;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
4/08/2023;115181;10;VA;90017066;EMP;1693600.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;141426;10;VA;90124027;EMP;525000.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;145604;50;VA;90104019;T.A.;364000.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;100;VA;90038012;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/10/2023;135909;10;CT;90098377;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/08/2023;121388;10;VA;90034319;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/10/2023;129675;40;CT;90107086;EMP;180000.0;SedeExterna;Vivencias;VentaInterna;Especial
12/07/2023;99863;10;VA;83010769;EMP;2745300.0;Bienestar;Bienestar personas;VentaInterna;Especial
7/07/2023;108081;10;VA;89098535;EMP;181775.0;SedeExterna;Vivencias;VentaInterna;Especial
23/11/2023;135133;10;VA;90153046;EMP;1359100.0;Bienestar;Bienestar personas;VentaInterna;Especial
18/08/2023;119086;20;VA;90017358;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;140721;60;VA;90104019;T.A.;112200.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127056;40;VA;90038012;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112713;10;VA;90144272;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/10/2023;118392;10;VA;90144272;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/09/2023;129110;10;VA;90076533;EMP;1481900.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/11/2023;141853;10;VA;90092480;EMP;87500.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/09/2023;126545;40;VA;90163036;EMP;175200.0;Ahorro;Seguros;VentaInterna;Normal
5/12/2023;144893;20;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
11/09/2023;111501;10;VA;83010769;EMP;494700.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/09/2023;120421;10;VA;90137658;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;145085;30;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
